GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MatchingEngine,matchingEngine,MatchingEngine,0,374,7,55,0,86,7,35,0,11
MatchingEngine,matchingEngine,Environment,0,130,1,11,0,29,1,16,0,11
MatchingEngine,matchingEngine,OrderBook,17,267,4,26,2,62,5,29,1,18
MatchingEngine,matchingEngine,Order,3,230,6,26,0,49,6,23,0,13
MatchingEngine,matchingEngine,Broker,2,174,1,17,1,36,1,20,0,12
MatchingEngine,matchingEngine,Shareholder,2,215,1,21,1,43,1,22,0,12
MatchingEngine,matchingEngine,Trade,0,97,0,2,0,24,0,5,0,4
