GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MatchingEngine,matchingEngine,MatchingEngine,12,372,4,60,3,84,4,39,0,11
MatchingEngine,matchingEngine,Environment,4,126,2,10,2,27,2,15,0,11
MatchingEngine,matchingEngine,OrderBook,34,260,4,24,7,63,5,29,2,18
MatchingEngine,matchingEngine,Order,0,249,1,39,0,49,1,32,0,13
MatchingEngine,matchingEngine,Broker,0,176,1,17,0,37,1,20,0,12
MatchingEngine,matchingEngine,Shareholder,14,203,2,20,2,42,2,21,0,12
MatchingEngine,matchingEngine,Trade,0,97,0,2,0,24,0,5,0,4
