GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MatchingEngine,matchingEngine,MatchingEngine,0,384,1,63,0,87,1,42,0,11
MatchingEngine,matchingEngine,Environment,2,128,2,10,1,28,2,15,0,11
MatchingEngine,matchingEngine,OrderBook,5,289,1,27,1,69,1,33,0,20
MatchingEngine,matchingEngine,Order,0,249,0,40,0,49,0,33,0,13
MatchingEngine,matchingEngine,Broker,0,176,0,18,0,37,0,21,0,12
MatchingEngine,matchingEngine,Shareholder,0,217,0,22,0,44,0,23,0,12
MatchingEngine,matchingEngine,Trade,0,97,0,2,0,24,0,5,0,4
