GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MatchingEngine,matchingEngine,MatchingEngine,5,379,2,62,1,86,2,41,0,11
MatchingEngine,matchingEngine,Environment,0,130,1,11,0,29,1,16,0,11
MatchingEngine,matchingEngine,OrderBook,34,260,4,24,7,63,5,29,2,18
MatchingEngine,matchingEngine,Order,0,249,0,40,0,49,0,33,0,13
MatchingEngine,matchingEngine,Broker,0,176,1,17,0,37,1,20,0,12
MatchingEngine,matchingEngine,Shareholder,15,202,3,19,2,42,3,20,0,12
MatchingEngine,matchingEngine,Trade,0,97,0,2,0,24,0,5,0,4
