GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MatchingEngine,matchingEngine,MatchingEngine,6,394,9,57,2,102,9,35,0,11
MatchingEngine,matchingEngine,Environment,4,139,3,9,2,40,3,14,0,11
MatchingEngine,matchingEngine,OrderBook,32,276,6,24,8,80,7,27,2,17
MatchingEngine,matchingEngine,Order,3,245,6,26,0,64,6,23,0,13
MatchingEngine,matchingEngine,Broker,2,190,1,17,1,52,1,20,0,12
MatchingEngine,matchingEngine,Shareholder,2,233,1,21,1,61,1,22,0,12
MatchingEngine,matchingEngine,Trade,0,101,0,2,0,26,0,5,0,4
