GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MatchingEngine,matchingEngine,MatchingEngine,4,370,9,53,0,86,8,34,0,11
MatchingEngine,matchingEngine,Environment,0,130,0,12,0,29,0,17,0,11
MatchingEngine,matchingEngine,OrderBook,19,265,2,28,3,61,3,31,1,18
MatchingEngine,matchingEngine,Order,3,230,6,26,0,49,6,23,0,13
MatchingEngine,matchingEngine,Broker,2,174,2,16,1,36,2,19,0,12
MatchingEngine,matchingEngine,Shareholder,16,201,3,19,3,41,3,20,0,12
MatchingEngine,matchingEngine,Trade,0,97,0,2,0,24,0,5,0,4
