GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MatchingEngine,matchingEngine,MatchingEngine,5,369,8,54,1,85,8,34,0,11
MatchingEngine,matchingEngine,Environment,0,130,1,11,0,29,1,16,0,11
MatchingEngine,matchingEngine,OrderBook,49,235,7,23,10,54,8,26,2,17
MatchingEngine,matchingEngine,Order,3,230,6,26,0,49,6,23,0,13
MatchingEngine,matchingEngine,Broker,9,167,3,15,2,35,3,18,0,12
MatchingEngine,matchingEngine,Shareholder,24,193,4,18,4,40,4,19,0,12
MatchingEngine,matchingEngine,Trade,0,97,0,2,0,24,0,5,0,4
